productoid,nombre,referencia,ean13,ingreso,costo,contribucion,ventana_dias,servidor_sync
"024284","CHOCOLATINA GOL 138G MINI 12U","","7702007071276",25000.0000,16578.0000,8422.0000,30,"192.168.123.231"
"023404","VASO TUC 5.OZ 50U BLANCO","","7702251010427",25000.0000,15090.0498,9909.9502,30,"192.168.123.231"
"028404","RESALTADORES SCRIBE INCOLORS PASTEL 10U","28404","7701103918119",24990.0000,14740.6600,10249.3400,30,"192.168.123.231"
"023980","DESODORANTE REXONA BARRA 46G CLINICAL CLASSIC WOMEN","200042036","75073107",24950.0000,18282.6364,6667.3636,30,"192.168.123.231"
"021890","TE MRTE 1.5LT","","7702090031294",24950.0000,17783.2578,7166.7422,30,"192.168.123.231"
"006791","TALCO MEXSANA 85G LADY WOMEN 2U","200036350","7702123012870",24950.0000,17644.0000,7306.0000,30,"192.168.123.231"
"030596","DET TOP COLOR 1800G","29202","7702166068797",24950.0000,17367.0000,7583.0000,30,"192.168.123.231"
"021075","MADURADOS MIXTA MONTICELLO 115G","","7701101357170",24950.0000,17189.6600,7760.3400,30,"192.168.123.231"
"014444","AZUCAR MANUELITA 850G LIGHT BLANCA","","7702406090496",24900.0000,21190.6989,3709.3011,30,"192.168.123.231"
"007668","ADVIL MAX 10CAP","100016097","7702132008611",24900.0000,20933.0000,3967.0000,30,"192.168.123.231"
"021780","PROPANOLOL 40MG 30TAB MK","100026207","7702057711368",24900.0000,19540.0625,5359.9375,30,"192.168.123.231"
"029607","PROT NOS 30U LARGOS ALAS MULTIES","200047507","7702026160203",24900.0000,18943.0518,5956.9482,30,"192.168.123.231"
"004978","POSTDAY 0.75MG CJAX2TAB","100010407","7702870002728",24850.0000,17779.7892,7070.2108,30,"192.168.123.231"
"013952","LAVA PLATOS LOZA CREM 450G LIMON ALOE 2U","","7703812011365",24800.0000,17634.0000,7166.0000,30,"192.168.123.231"
"020707","DETERGENTE LIQUIDO ARIEL 1.2LT DOWNY","","7500435126946",24800.0000,17542.4300,7257.5700,30,"192.168.123.231"
"027951","JABON LIQUIDO SUPERIEL 1.6LT DOYPACK","","7702310043137",24800.0000,17245.8831,7554.1169,30,"192.168.123.231"
"025274","MANI LA ESPECIAL 40G MARAÑON","","7702007065640",24800.0000,16804.0425,7995.9575,30,"192.168.123.231"
"020688","MIX TROPI SOSE 190G","20688","7707332231500",24800.0000,16638.6600,8161.3400,30,"192.168.123.231"
"015438","MANTEQUILLA KARAVANSAY CLARIFICADA 15ML SPRY","","7709842844461",24750.0000,17658.0900,7091.9100,30,"192.168.123.231"
"024859","LEVOTIROXINA 50MG SIEGFRIED CJAX50TAB","100026394","7707355059686",24750.0000,11335.8453,13414.1547,30,"192.168.123.231"
"012972","DESODORANTE REXONA BARRA 48G CLINICAL SPORT MEN","200028544","079400300546",24600.0000,18709.0000,5891.0000,30,"192.168.123.231"
"016090","TE FUZE 400ML 3U","","7702535014448",24600.0000,17397.5100,7202.4900,30,"192.168.123.231"
"024387","CIRUE SOSE SINSE 450G","24387","7707332230411",24600.0000,16631.8350,7968.1650,30,"192.168.123.231"
"008732","AINEDEX 100MG 10TAB","008732","7707019469059",24600.0000,12946.0000,11654.0000,30,"192.168.123.231"
"027296","CREMA DENTAL COLGATE 150G TOTAL CARBON ACTIVADO","200043478","7509546683829",24590.0000,15688.9245,8901.0755,30,"192.168.123.231"
"011740","RUGULA HORTRCH BANDEJA","","",24500.0000,24510.3915,-10.3915,30,"192.168.123.231"
"028675","PAN SPAGUETTI 1KL PACX6U","","7702084900100",24500.0000,20329.1080,4170.8920,30,"192.168.123.231"
"023737","CANELA REY 20G ASTILLAS","","7702175111187",24500.0000,16101.4000,8398.6000,30,"192.168.123.231"
"002857","KOLA GRANULADA JGB 330G TRAD+80G FRES DP","200043035","7702560043499",24450.0000,21714.0000,2736.0000,30,"192.168.123.231"
"008729","AZITROBAC SUSPENSION 200MG 15ML","008729","7707019313086",24450.0000,11016.3900,13433.6100,30,"192.168.123.231"
"015283","HARINA BELLINI MEGA AREPA 1KL PACX20U","","7707319160403",24430.0000,16556.5076,7873.4924,30,"192.168.123.231"
"012542","APRONAX GEL 275MG CJAX8CAP","100020009","7702123006916",24400.0000,26862.8112,-2462.8112,30,"192.168.123.231"
"028870","JABON LIQUIDO LA JOYA 900ML DOYPACK","","7702088215699",24400.0000,17457.7753,6942.2247,30,"192.168.123.231"
"029042","LIMPIA PISO AJAX 1LT BICLORO","","7702010320200",24400.0000,17284.8986,7115.1014,30,"192.168.123.231"
"029111","MANI LA ESPECIAL 180G CARAMELO SALADO","","7702007087772",24400.0000,16806.0000,7594.0000,30,"192.168.123.231"
"029113","MANI LA ESPECIAL 150G MANTEQUILLA POP","","7702007087741",24400.0000,16806.0000,7594.0000,30,"192.168.123.231"
"029078","PASABOCAS YUPI 150G TOSTI AREPA","","7703133014663",24400.0000,16244.0000,8156.0000,30,"192.168.123.231"
"007260","SOLHIDREX 1SBS CEREZA LAB CJAX30SBS","100014006","7707177972712",24400.0000,11975.4148,12424.5852,30,"192.168.123.231"
"028567","NATROZIM 500MG CJAX3TAB","028567","7707357202776",24400.0000,10981.2938,13418.7062,30,"192.168.123.231"
"013634","CREMA DENTAL WHOLEFRESH 100G KIDS SIN FLUOR CHICLE","200029823","7704768004869",24400.0000,10910.0000,13490.0000,30,"192.168.123.231"
"006241","DESCONGEL 4TAB CHALVER CJAX100TAB","100013746","7703889152558",24400.0000,10198.7200,14201.2800,30,"192.168.123.231"
"015608","PAÑUELOS FAMILIA 3U 150 HOJ","200001888","7702026032302",24200.0000,17583.1274,6616.8726,30,"192.168.123.231"
"010330","PONQUE BIMBO CHOCOSO 325G 5U","","7705326071330",24200.0000,17454.7642,6745.2358,30,"192.168.123.231"
"022288","DERMATIDINA 1% CREMA 15G ICOM","100026302","7704768003251",24200.0000,10046.0200,14153.9800,30,"192.168.123.231"
"022284","PAÑAL WINNY ULTRATRIM SEC ET4 XG 16U PACX8U","022284","7701021118332",24100.0000,18674.4518,5425.5482,30,"192.168.123.231"
"022242","CEREALES NESTLE 380G MILO BOLSA","","7702024627531",24100.0000,17232.8800,6867.1200,30,"192.168.123.231"
"002960","ARROZ ROA 10 1KG","","7702552000905",24000.0000,20624.4530,3375.5470,30,"192.168.123.231"
"021603","FRESCO CLIGHT 7G 2U","","7622300622763",24000.0000,16885.7320,7114.2680,30,"192.168.123.231"
"016356","SAVILOE 420ML FIBRA","","7702354946135",24000.0000,16144.0000,7856.0000,30,"192.168.123.231"
"027568","PAN FIDEOS 200G","","7702084900117",24000.0000,15228.3300,8771.6700,30,"192.168.123.231"
"005327","CREMA DENTAL COLGATE 75G SENSITIVE BLANQUEADORA","200013854","7891024134429",24000.0000,12490.5000,11509.5000,30,"192.168.123.231"
"019830","GASA ICOM  7.5X7.5 1SBS 6U CJAX50U ICOM","200039288","7704768002971",24000.0000,3472.0800,20527.9200,30,"192.168.123.231"
"014404","MANI LA ESPECIAL 180G MIX NUECES","","7702007049183",23980.0000,16069.0880,7910.9120,30,"192.168.123.231"
"020848","CHUNKY DELIDOG 150G DENT","","7707205153502",23970.0000,20027.1000,3942.9000,30,"192.168.123.231"
"005770","SEDA DENTAL JOHNSONS 100MT MENTA ESSENCIAL","200015387","7891010501105",23950.0000,17058.2500,6891.7500,30,"192.168.123.231"
"024428","JAMON PIETRAN SNACK 210G 6U","","7701101356166",23950.0000,16796.0000,7154.0000,30,"192.168.123.231"
"021800","CREMA DENTAL COLGATE 90G PERIOGARD","200039528","7793100130243",23900.0000,18307.1851,5592.8149,30,"192.168.123.231"
"013276","SALTINAS 5TAC 525G DORE","","7702024725633",23900.0000,17852.2354,6047.7646,30,"192.168.123.231"
"023921","CEREALES KELLOGGS 570G CHOCOKRISPIS CAJA","","7702103123701",23900.0000,17711.7900,6188.2100,30,"192.168.123.231"
"008530","DESODORANTE LADY SPEED STICK CREMA 100G TALC WOMEN 2U","200021475","7702010971471",23900.0000,16960.3132,6939.6868,30,"192.168.123.231"
"001962","ESCOBA TASK ZULIA DURA","","7703147100758",23900.0000,16668.0000,7232.0000,30,"192.168.123.231"
"005385","PROPOMIELITO FCO 350G NATURAL FRESHLY","100012863","7707232091808",23900.0000,15430.0000,8470.0000,30,"192.168.123.231"
"008812","UCEPRAZOL 7TAB CAJA 30MG ICOM","100017350","7704768003480",23900.0000,6407.5000,17492.5000,30,"192.168.123.231"
"003145","TRICOMPLETO REY 55G","","7702175111279",23880.0000,15348.1550,8531.8450,30,"192.168.123.231"
"030972","GALLETA  COLOM MOMENTS 168G 6U MANTEQUILLA","4656","7702011204103",23850.0000,16928.7498,6921.2502,30,"192.168.123.231"
"007790","COFINIL NIÑOS 4MG JARABE 120ML ICOM","100016202","7704768002681",23850.0000,8487.0000,15363.0000,30,"192.168.123.231"
"018120","YOGURT COLANTA GRIEGO 125G 8U","","7702129041522",23800.0000,17000.0000,6800.0000,30,"192.168.123.231"
"021462","GRAN AROMA 10G LAUREL","","7707313091062",23800.0000,15838.6476,7961.3524,30,"192.168.123.231"
"014396","MANZANA POSTOBON 2.5LT","","7702070216406",23800.0000,15796.4578,8003.5422,30,"192.168.123.231"
"030821","BOMBON BUM COLOMBINA 432G 10 24U","","7702011171320",23800.0000,15569.9332,8230.0668,30,"192.168.123.231"
"019625","HIERBA SURTIDA PAQUETE","","19625",23800.0000,12000.0000,11800.0000,30,"192.168.123.231"
"018748","GALLETA COLOMBINA MULTICEREAL 216G FRUTOS ROJOS 8U","","7702011270214",23700.0000,16833.8484,6866.1516,30,"192.168.123.231"
"014878","IBUFLASH MIGRAÑA 2TAB 400MG CJAX30TAB","100026682","7702057092344",23665.0000,17981.3000,5683.7000,30,"192.168.123.231"
"005613","TALCO DEO PIES SPRAY 260ML ANTIBACTERIAL","200016537","7702113014327",23650.0000,17062.9100,6587.0900,30,"192.168.123.231"
"029908","HIDRAPLUS 75 HIDRATANTE 400ML ZINC COCO","100020804","7702057012298",23600.0000,19806.0000,3794.0000,30,"192.168.123.231"
"016840","ACHIRAS BOCANO 110G","","7709839206159",23600.0000,17899.4600,5700.5400,30,"192.168.123.231"
"027290","ACONDICIONADOR DOVE 370ML OLEO NUTRICION","200044033","7702006208659",23600.0000,16906.0000,6694.0000,30,"192.168.123.231"
"029160","MOST CONSTA DP 190G","29160","7702097148612",23600.0000,16759.2061,6840.7939,30,"192.168.123.231"
"017849","CALDO MAGGI 594G GALLINA 54U CUBO","","7702024075608",23600.0000,16622.2467,6977.7533,30,"192.168.123.231"
"012718","TOSH FUSION CERE 2TAC 388G","12718","7702025148363",23600.0000,16430.0000,7170.0000,30,"192.168.123.231"
"018300","VINAGRE LA CORUÑA 200ML BALSAMO","","7702312464206",23600.0000,15562.1698,8037.8302,30,"192.168.123.231"
"002267","FRIJOL SANJORGE 300G PLATANO MADURO","","7702014684506",23600.0000,5143.0000,18457.0000,30,"192.168.123.231"
"024073","VINO ROSALEDA 750ML MERLOT CJAX12U","","7804436720814",23500.0000,17592.2300,5907.7700,30,"192.168.123.231"
"029497","DES REXONA 50G BAR POWDE DRY","200045216","7805000784027",23500.0000,17546.0000,5954.0000,30,"192.168.123.231"
"010514","ENJUAGUE LISTERINE 500ML COOL MINT ZERO","200025474","7891010974336",23500.0000,13835.6671,9664.3329,30,"192.168.123.231"
"028914","VINAG HAKA MANZA 500ML","200046689","7702007085273",23500.0000,13339.0500,10160.9500,30,"192.168.123.231"
"029790","BOLSA IMPERSA ROLLO 43X48 20U PAPEL DECORADO","","7707299328374",23500.0000,9101.6508,14398.3492,30,"192.168.123.231"
"030389","NOSOTRAS 10U BUENAS NOCHES INVISIBLE CLASICA","200040674","7702027041662",23400.0000,22032.1470,1367.8530,30,"192.168.123.231"
"002484","PAÑAL WINNY ULTRATRIM SEC ET1 P 30U PACX8U","2484","7701021115706",23400.0000,19233.0000,4167.0000,30,"192.168.123.231"
"007589","LIMPIA VIDRIO MR MUSCULO 500ML LIMPIEZA Y BRILLO","","7591005991989",23400.0000,16881.5100,6518.4900,30,"192.168.123.231"
"027737","MIXTURA SOLSEMILLA 450G","","7707332231319",23400.0000,15714.2900,7685.7100,30,"192.168.123.231"
"010424","CUCHUCO TRIGO BELLINI 500G PACX25U","","7707325845172",23400.0000,13110.5986,10289.4014,30,"192.168.123.231"
"010429","CEBADA BELLINI 500G PERLADA PACAX25","","7707325845141",23340.0000,19848.9405,3491.0595,30,"192.168.123.231"
"027613","SHAMPOO DOVE 400ML LARGOS FORTALECIDOS","200044721","7891150064881",23300.0000,16900.3500,6399.6500,30,"192.168.123.231"
"030286","SALSA BARILLA 400G BOLOGNESA","","8076809513678",23300.0000,16801.9519,6498.0481,30,"192.168.123.231"
"023139","ESTROPAJO LUNAY NATURAL MEDIANO 1U","023139","7707299320262",23250.0000,16150.0000,7100.0000,30,"192.168.123.231"
"011626","FILTROS AGUILA ROJA No2 PAPEL","","7709968621045",23250.0000,13625.8332,9624.1668,30,"192.168.123.231"
"024810","GUANTES RUBBERPLUS C20 T7 1/2 DOMESTICO ROJO","","7707349920886",23200.0000,17662.1376,5537.8624,30,"192.168.123.231"
"027053","CUADERNO SCRIBE 105/175H 7M ARGOLLADO CUADRICULADO MASTER FEMENINO","27053","7701103681136",23200.0000,17415.7800,5784.2200,30,"192.168.123.231"
"029239","CAL MAGGI GALLI 6SBS DESMENU","29239","7702024127987",23200.0000,17092.7475,6107.2525,30,"192.168.123.231"
"025471","GALLETA MILO 360G CHOCO INTENSE 10U","","7702024347439",23200.0000,16437.0842,6762.9158,30,"192.168.123.231"
"028098","YOGURT DEJAMU GRIEGO 160G PARFAIT","","7707365170890",23200.0000,16435.8526,6764.1474,30,"192.168.123.231"
"030049","GUANTE ALFA S 100U EXAMEN LATEX","200004412","7707228360079",23200.0000,15585.0000,7615.0000,30,"192.168.123.231"
"006616","YODOPOVIL SOLUCION 60ML ICOM","100014451","7704768005286",23200.0000,13821.0696,9378.9304,30,"192.168.123.231"
"029213","YOG DEJAMU GRIE 160GR FRUT AZUL","29213","7707365170258",23200.0000,12326.6403,10873.3597,30,"192.168.123.231"
"000035","AJI UNIDAD","","35",23200.0000,4021.3992,19178.6008,30,"192.168.123.231"
"020443","PANCAKES AUNT-JEMIMA 250G SOLO LECHE","","7702193424023",23100.0000,16503.0960,6596.9040,30,"192.168.123.231"
"026827","PASABOCAS RAMO 190G NACHOS FIESTOS","","7702914603331",23100.0000,16377.6622,6722.3378,30,"192.168.123.231"
"029883","BLANCOX 1.8LT","","7703812407298",23100.0000,16371.0000,6729.0000,30,"192.168.123.231"
"004214","PAÑO BONBRIL 18X20CM ABSORBENTE","","7702213061313",23100.0000,16178.9220,6921.0780,30,"192.168.123.231"
"023056","SALSA INGLESA BARY 155ML FRASCO","","7702439003067",23100.0000,15907.2876,7192.7124,30,"192.168.123.231"
"024476","BROWNIE MAMAIA MINI 180G CHOCOLATE 10U","","7702020101639",23000.0000,16224.1215,6775.8785,30,"192.168.123.231"
"023453","ACEITE VIVA SOYA 500ML","","7708944790560",23000.0000,15748.4335,7251.5665,30,"192.168.123.231"
"025646","COMINO REY 25G PURO DISX12U","","7702175656459",23000.0000,14395.7164,8604.2836,30,"192.168.123.231"
"029671","PUNZADOL 500MG 10U CJA 100TAB ICOM","100028659","7709182655697",23000.0000,2267.3452,20732.6548,30,"192.168.123.231"
"030393","DESODORANTE REXONA SPRAY 150ML CLINICAL EXPERT MEN","200039688","7506306214972",22950.0000,19380.0000,3570.0000,30,"192.168.123.231"
"004268","AGUARDIENTE NECTAR 375ML ROJO","","7702404000039",22950.0000,19269.4700,3680.5300,30,"192.168.123.231"
"029319","DET LIQ ARIEL COLOR 1.2L DP","29319","7500435251662",22950.0000,17555.5295,5394.4705,30,"192.168.123.231"
"011398","CREMA DENTAL COLGATE 125G LUMINOUS WHITE BRILLANT","200026532","7509546053875",22950.0000,17144.0130,5805.9870,30,"192.168.123.231"
"022054","MANI LA ESPECIAL 400G MIX NUECES","","7702007075144",22950.0000,15798.0000,7152.0000,30,"192.168.123.231"
"022895","CERVEZA STELLA ARTOIS 330ML BOTELLA 6U PACX4S","","7501064199158",22950.0000,15560.0101,7389.9899,30,"192.168.123.231"
"030070","SEDA DENTAL JOHNSONS 50MT MENTA 1U","200007478","7891010038908",22900.0000,15886.6753,7013.3247,30,"192.168.123.231"
"028712","BOMBONES BIANCHI 180G 30U","","7702993054895",22900.0000,15462.0000,7438.0000,30,"192.168.123.231"
"003636","SHAMPOO PANTENE 400ML RESTAURACION","200021291","7501006721133",22900.0000,13320.6660,9579.3340,30,"192.168.123.231"
"030187","CREMA DENTAL COLGATE 125ML TRIPLE ACCION MENTA ORIGINAL","30039","7509546048321",22800.0000,23152.9680,-352.9680,30,"192.168.123.231"
"009603","NOSOTRAS 30U NATURAL PLUS CANAL GEL","200038442","7702027417634",22800.0000,21607.4376,1192.5624,30,"192.168.123.231"
"022704","PAN BIMBO 360G HAMBURGUESA ARTESANAL CJAX10U","","7705326081599",22800.0000,20000.8938,2799.1062,30,"192.168.123.231"
"004188","MERMELADA SANJORGE 200G DOYPACK","","7702014640250",22800.0000,16428.0000,6372.0000,30,"192.168.123.231"
"019388","CALDO MAGGI 88G COSTILLA 8U CUBO","","7702024188889",22800.0000,16001.9656,6798.0344,30,"192.168.123.231"
"004345","VINAGRETA CONSTANCIA 200G","","7702097068422",22800.0000,16001.4600,6798.5400,30,"192.168.123.231"
"028096","YOGURT DEJAMU KEFIR 200G","","7707365172801",22800.0000,15983.9610,6816.0390,30,"192.168.123.231"
"028872","HINDU INFUSION 16G 10U","","7702746049734",22800.0000,15383.6620,7416.3380,30,"192.168.123.231"
"026424","DETERGENTE DETER-K 550G CJAX24U","","7702310045483",22800.0000,15346.3884,7453.6116,30,"192.168.123.231"
"018894","NATUR HEART 35G RELAX INFU 20U","18894","7502252482267",22600.0000,15098.0000,7502.0000,30,"192.168.123.231"
"027848","NATUR HEART 30G CURCU JENGIBRE 20U","27848","7709506012922",22600.0000,15098.0000,7502.0000,30,"192.168.123.231"
"019390","ALMIPRO UNGÜENTO TBO 60G","100024050","7701684055333",22500.0000,20158.0000,2342.0000,30,"192.168.123.231"
"015384","COCA COLA 1LT ORIGINAL","","7702535001721",22500.0000,16067.1174,6432.8826,30,"192.168.123.231"
"029255","PAS PACHAS LIMON PIMI 105G","29255","7702914606134",22500.0000,15960.0000,6540.0000,30,"192.168.123.231"
"004759","ESPONJA TASK LIMPIEZA PROFUNDA P2 L3","","7707176351716",22500.0000,14904.2200,7595.7800,30,"192.168.123.231"
"029162","CHOC JET CARAMEL 108G","29162","7702007087543",22500.0000,14757.0000,7743.0000,30,"192.168.123.231"
"003504","ACEITE BEBE JOHNSONS 50ML BABY ORIGINAL","200008300","7702031132844",22500.0000,14244.0000,8256.0000,30,"192.168.123.231"
"015362","ALIMENTO LACTEO ALQUERIA 170G 1U MILO","","7707331407807",22500.0000,12894.3043,9605.6957,30,"192.168.123.231"
"000617","NAPROXENO 250MG 10TAB AMERICAN GENERICS","100003942","7706569001443",22500.0000,10979.5177,11520.4823,30,"192.168.123.231"
"023292","FELIX ADULTO 85G CARNE HUMEDO","","7501072209788",22400.0000,17149.6761,5250.3239,30,"192.168.123.231"
"002910","MERMELADA SANJORGE 200G DOYPACK","","7702014639759",22400.0000,16034.6556,6365.3444,30,"192.168.123.231"
"026114","GUANTES RUBBERPLUS C20 T7 DOMESTICO AMARILLO","","7707349920275",22400.0000,15766.3683,6633.6317,30,"192.168.123.231"
"029114","MANI LA ESPECIAL 32G MANTEQUILLA POP","","7702007087758",22400.0000,14954.8928,7445.1072,30,"192.168.123.231"
"019743","GRAN AROMA 16G ANIS ESTRELLADO","","7707313090089",22400.0000,14264.3407,8135.6593,30,"192.168.123.231"
"010835","MIXTURA SUDESPENSA 500G CANARIOS Y PERICOS","","7707309251616",22400.0000,10016.8054,12383.1946,30,"192.168.123.231"
"025341","DESODORANTE REXONA SPRAY 150ML EXTRA COOL MEN","200043036","7791293022581",22300.0000,16698.0000,5602.0000,30,"192.168.123.231"
"025843","VANISH 1.8LT PROTEC COLOR DOYPACK","","7702626219394",22200.0000,15315.9300,6884.0700,30,"192.168.123.231"
"016841","SALSA AJI BARY 165G","","7702439000059",22200.0000,15218.4188,6981.5812,30,"192.168.123.231"
"011620","DESENGRASANTE BINNER SPRAY 500ML MANDARINA","","7702155014699",22200.0000,14934.2200,7265.7800,30,"192.168.123.231"
"020685","MANI SOLSEMILLA 200G DULCE","","7707332230923",22200.0000,14863.6849,7336.3151,30,"192.168.123.231"
"003238","CREMA BLANKISIMA 32G FACIAL","100005819","7702057080396",22150.0000,20494.5000,1655.5000,30,"192.168.123.231"
"030893","CELESTIN 20MG 1TAB ICOM","100026850","7704768002810",22050.0000,7346.0000,14704.0000,30,"192.168.123.231"
"027881","AZUCAR MANUELITA 907G DORADA PAXC10U","","7702406179139",22000.0000,17354.2918,4645.7082,30,"192.168.123.231"
"006121","ARROZ ROA 1KG INTEGRAL PACX15U","","7702552300111",22000.0000,16715.4839,5284.5161,30,"192.168.123.231"
"018815","SALSA TERIYAKI FORTIN 165G","","7703562014098",22000.0000,15225.0000,6775.0000,30,"192.168.123.231"
"004175","HINDU AROMATICA 18G 20U","","7702746030190",22000.0000,14684.9240,7315.0760,30,"192.168.123.231"
"006418","COMPOTA SANJORGE 150G","6418","7702014568851",22000.0000,14638.5868,7361.4132,30,"192.168.123.231"
"016918","JABON ACID MANTLE 90G BARRA ECONO 3U","200035265","7702123014447",22000.0000,14370.6173,7629.3827,30,"192.168.123.231"
"020961","JENGIBRE REY 15G PURO MOLIDA","","7702175157789",22000.0000,13781.6256,8218.3744,30,"192.168.123.231"
"003855","LOPERAMIDA 2MG 6TAB ECAR","100014367","7702184014356",22000.0000,12440.3358,9559.6642,30,"192.168.123.231"
"006420","COMPOTA SANJORGE 150G","6418","7702014568844",22000.0000,8760.9441,13239.0559,30,"192.168.123.231"
"015532","VITAMINA-C 12TAB 1SBS 500MG NARANJA MASTICABLE ECAR CJAX12SBS","100020639","7702184580202",22000.0000,6260.3499,15739.6501,30,"192.168.123.231"
"010379","LORATADINA 10MG 20TAB AMERICAN GENERICS","100003932","7706569000415",22000.0000,5835.9850,16164.0150,30,"192.168.123.231"
"027786","CERVEZA CORONA 330ML CERO BOTELLA 6U PACX4S","","7702004111586",21990.0000,14498.4200,7491.5800,30,"192.168.123.231"
"025353","HELADOS CREM HELADO 540G CHOCO CONO 6U","","7702402056403",21990.0000,13844.0000,8146.0000,30,"192.168.123.231"
