id_product_erp,id_product_mariadb,nombre_prestashop,nombre_erp,referencia,ean13,codigo_match,grupo_erp_nivel_1,grupo_erp_nivel_2,grupo_erp_nivel_4,grupo_erp_nivel_6,grupo_erp_nivel_7,grupo_prestashop,subgrupo_prestashop,unidad_erp,unidad_mariadb_inferida,factor_conversion_precio,inventario_erp_192_168_0_231,inventario_para_mariadb,inventario_mariadb,pendiente,final_sync,precio_mariadb,precio_erp,precio_para_mariadb,pum_fuente,pum_unidad,pum_ratio,pum_precio_unitario,otras_listas_precios_erp,servidor_sync,fecha_ultima_compra_erp,cantidad_ultima_compra_erp,valor_ultima_compra_erp,accion
"000025",59,"Piña Golden Con Rama X1500gr","PIÑA GOLDE CON RAMA KILO","25","25","25","01 FRUTAS Y VERDURAS","0101 FRUTAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","1500 G",1.500000,1012.02,674,943,0,674,6450.00,4300.00,6450.00,"PLANILLA_PUM","Gramo",1500.000000,4.300000,"Lista 1: 4300.00000000",192.168.0.231,"2026-06-11","760.00000000","3094.7368",ACTUALIZAR_STOCK
"000021",60,"Limón Común X500gr","LIMON COMUN KILO","21","21","21","01 FRUTAS Y VERDURAS","0101 FRUTAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,1203.85,2407,801,0,2407,2400.00,4800.00,2400.00,"PLANILLA_PUM","Gramo",500.000000,4.800000,"Lista 1: 4800.00000000",192.168.0.231,"2026-06-19","650.00000000","2615.3846",ACTUALIZAR_STOCK
"000020",61,"Lulo X500gr","LULO KILO","20","20","20","01 FRUTAS Y VERDURAS","0101 FRUTAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,1112.49,2224,985,0,2224,3850.00,7700.00,3850.00,"PLANILLA_PUM","Gramo",500.000000,7.700000,"Lista 1: 7700.00000000",192.168.0.231,"2026-06-19","240.00000000","5833.3333",ACTUALIZAR_STOCK
"019541",63,"Lechuga Asiática Bandeja","LECHUGA ASIATICA BANDEJA","19541","701575344819","701575344819","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,57,57,61,0,57,4900.00,4900.00,4900.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,4900.000000,"Lista 1: 4900.00000000",192.168.0.231,"2026-06-17","7.00000000","2200.0000",ACTUALIZAR_STOCK_PUM
"018232",64,"Cúrcuma Bandeja X200 gr","CURCUMA BANDEJA","18232","18232","18232","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,68,68,89,0,68,3000.00,3000.00,3000.00,"PLANILLA_PUM","Gramo",200.000000,15.000000,"Lista 1: 3000.00000000",192.168.0.231,"2026-06-19","40.00000000","2000.0000",ACTUALIZAR_STOCK
"011740",65,"Rúgula En Bandeja","RUGULA HORTRCH BANDEJA","11740","11740","11740","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,86,86,71,0,86,4900.00,4900.00,4900.00,"PRESTASHOP_EXISTENTE","Gramo",160.569106,30.516456,"Lista 1: 4900.00000000",192.168.0.231,"2026-06-17","15.00000000","3500.0000",ACTUALIZAR_STOCK_PUM
"016910",66,"Albahaca El Moral Paquete","ALBAHACA PAQUETE","16910","16910","16910","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,255,255,304,0,255,2500.00,2500.00,2500.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,2500.000000,"Lista 1: 2500.00000000",192.168.0.231,"2026-06-17","95.00000000","1700.0000",ACTUALIZAR_STOCK_PUM
"000029",67,"Guascas Paquete","GUASCA PAQUETE","29","29","29","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,760,760,785,0,760,1400.00,1400.00,1400.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,1400.000000,"Lista 1: 1400.00000000",192.168.0.231,"2026-06-19","80.00000000","1000.0000",ACTUALIZAR_STOCK_PUM
"021164",68,"Sábila Cristal Moral X250 gr","SABILA MORAL CRISTAL 250G","21164","21164","21164","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,0,0,-1,0,0,2500.00,2500.00,2500.00,"INFERIDO_NOMBRE","Gramo",250.000000,10.000000,"Lista 1: 2500.00000000",192.168.0.231,"2026-06-11","60.00000000","2000.0000",ACTUALIZAR_STOCK_PUM
"000132",69,"Caléndula Paquete","CALENDULA PAQUETE","132","132","132","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,122,122,125,0,122,1150.00,1150.00,1150.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,1150.000000,"Lista 1: 1150.00000000",192.168.0.231,"2026-06-16","25.00000000","800.0000",ACTUALIZAR_STOCK_PUM
"000146",70,"Perejil Paquete","PEREJIL PAQUETE","146","146","146","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,538,538,570,0,538,1500.00,1500.00,1500.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,1500.000000,"Lista 1: 1500.00000000",192.168.0.231,"2026-06-19","110.00000000","1000.0000",ACTUALIZAR_STOCK_PUM
"000140",71,"Espinaca Paquete","ESPINACA PAQUETE","140","140","140","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,441,441,579,0,441,1500.00,1500.00,1500.00,"PRESTASHOP_EXISTENTE","Unidad",0.466201,3217.496316,"Lista 1: 1500.00000000",192.168.0.231,"2026-06-19","180.00000000","1111.1111",ACTUALIZAR_STOCK
"000138",72,"Acelga Paquete","ACELGA PAQUETE","138","138","138","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,727,727,757,0,727,1300.00,1300.00,1300.00,"PRESTASHOP_EXISTENTE","Unidad",1.368421,950.000037,"Lista 1: 1300.00000000",192.168.0.231,"2026-06-19","72.00000000","777.7778",ACTUALIZAR_STOCK
"000134",73,"Aromáticas Paquete","AROMATICAS PAQUETE","134","134","134","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,438,438,501,0,438,800.00,800.00,800.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,800.000000,"Lista 1: 800.00000000",192.168.0.231,"2026-06-16","360.00000000","500.0000",ACTUALIZAR_STOCK_PUM
"000133",74,"Tomillo y Laurel Paquete","TOMILLO Y LAUREL PAQUETE","133","133","133","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,38,38,35,0,38,900.00,900.00,900.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,900.000000,"Lista 1: 900.00000000",192.168.0.231,"2026-06-16","160.00000000","500.0000",ACTUALIZAR_STOCK_PUM
"000114",75,"Apio Mata Unidad","APIO MATA PAQUETE","114","0000114","0000114","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,397,397,434,0,397,1650.00,1650.00,1650.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,1650.000000,"Lista 1: 1650.00000000",192.168.0.231,"2026-06-19","44.00000000","1090.9091",ACTUALIZAR_STOCK_PUM
"000085",76,"Penca de Sábila X500 gr","PENCA DE SABILA KILO","85","85","85","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,198.09,396,195,0,396,1950.00,3900.00,1950.00,"PLANILLA_PUM","Gramo",1000.000000,1.950000,"Lista 1: 3900.00000000",192.168.0.231,"2026-06-17","55.00000000","2363.6364",ACTUALIZAR_STOCK
"000001",77,"Cilantro Paquete","CILANTRO PAQUETE","1","00001","00001","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,1388,1388,1702,0,1388,1300.00,1300.00,1300.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,1300.000000,"Lista 1: 1300.00000000",192.168.0.231,"2026-06-19","360.00000000","777.7778",ACTUALIZAR_STOCK_PUM
"019519",78,"Kale en Bandeja Campo Fresh X160 gr","KALE CAMPFRES BANDEJA 160G","19519","701575344826","701575344826","01 FRUTAS Y VERDURAS","0106 PULPA DE FRUTA","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,49,49,48,0,49,4900.00,4900.00,4900.00,"INFERIDO_NOMBRE","Gramo",160.000000,30.625000,"Lista 1: 4900.00000000",192.168.0.231,"2026-06-17","12.00000000","2800.0000",ACTUALIZAR_STOCK_PUM
"011214",80,"Champiñón Entero Bandeja X500 gr","CHAMPIÑON ENTERO BANDEJA 500G","11214","11214","11214","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,102,102,120,0,102,16250.00,16250.00,16250.00,"PLANILLA_PUM","Gramo",500.000000,32.500000,"Lista 1: 16250.00000000",192.168.0.231,"2026-06-18","8.00000000","13000.0000",ACTUALIZAR_STOCK
"017125",83,"Papa Sabanera Granel 500 gr","PAPA SABANERA KILO","17125","17125","17125","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,622.32,1244,701,0,1244,3000.00,6000.00,3000.00,"INFERIDO_NOMBRE","Gramo",500.000000,6.000000,"Lista 1: 6000.00000000",192.168.0.231,"2026-06-19","135.00000000","4666.6667",ACTUALIZAR_STOCK_PUM
"000028",84,"Frijol En Vaina X500 gr","FRIJOL EN VAINA KILO","28","28","28","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,368.09,736,370,0,736,4400.00,8800.00,4400.00,"PLANILLA_PUM","Gramo",500.000000,8.800000,"Lista 1: 8800.00000000",192.168.0.231,"2026-06-19","24.00000000","6250.0000",ACTUALIZAR_STOCK
"000061",85,"Repollo Morado X2000 gr","REPOLLO MORADO KILO","61","61","61","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","2000 G",2.000000,160.16,80,160,0,80,8600.00,4300.00,8600.00,"PLANILLA_PUM","Gramo",2000.000000,4.300000,"Lista 1: 4300.00000000",192.168.0.231,"2026-06-19","22.50000000","3555.5556",ACTUALIZAR_STOCK
"000061",86,"Repollo Blanco X2000 gr","REPOLLO MORADO KILO","51","61","61","01 FRUTAS Y VERDURAS","0102 HIERBAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","2000 G",2.000000,160.16,80,251,0,80,5600.00,4300.00,8600.00,"PLANILLA_PUM","Gramo",2000.000000,4.300000,"Lista 1: 4300.00000000",192.168.0.231,"2026-06-19","22.50000000","3555.5556",ACTUALIZAR_STOCK_PRECIO_PUM
"000024",87,"Bulto de Papa Negra","PAPA PASTUSA BULTO","24","24","24","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BTO","BTO",1.000000,23,23,11,0,23,115000.00,115000.00,115000.00,"PRESTASHOP_EXISTENTE","Kilo",15.000000,7666.666667,"Lista 1: 115000.00000000",192.168.0.231,"2026-06-19","20.00000000","98000.0000",ACTUALIZAR_STOCK_PUM
"000108",88,"Batata X500 gr","BATATA KILO","108","0000108","0000108","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,55.92,111,57,0,111,5650.00,11300.00,5650.00,"PLANILLA_PUM","Gramo",1000.000000,5.650000,"Lista 1: 11300.00000000",192.168.0.231,"2026-06-10","60.00000000","7500.0000",ACTUALIZAR_STOCK
"000170",89,"Yacón X500 gr","YACON KILO","170","170","170","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,69.27,138,69,0,138,5500.00,11000.00,5500.00,"PLANILLA_PUM","Gramo",1000.000000,5.500000,"Lista 1: 11000.00000000",192.168.0.231,"2026-06-17","20.00000000","7500.0000",ACTUALIZAR_STOCK
"000022",90,"Rábano X500 gr","RABANO KILO","22","22","22","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,14.00,28,18,0,28,3650.00,7300.00,3650.00,"PLANILLA_PUM","Gramo",1000.000000,3.650000,"Lista 1: 7300.00000000",192.168.0.231,"2026-06-19","5.00000000","5000.0000",ACTUALIZAR_STOCK
"000109",91,"Ñame X500 gr","ÑAME KILO","109","0000109","0000109","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,32.52,65,25,0,65,3150.00,6300.00,3150.00,"PLANILLA_PUM","Gramo",1000.000000,3.150000,"Lista 1: 6300.00000000",192.168.0.231,"2026-06-11","60.00000000","4500.0000",ACTUALIZAR_STOCK
"022234",93,"Espárragos X500 gr","ESPARRAGO KILO","22234","22234","22234","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,13.91,27,8,0,27,20500.00,41000.00,20500.00,"PLANILLA_PUM","Gramo",500.000000,41.000000,"Lista 1: 41000.00000000",192.168.0.231,"2026-06-19","5.00000000","30000.0000",ACTUALIZAR_STOCK
"019598",94,"Col De Bruselas En Bandeja X250g","COLL DE BRUSELAS 250G","19598","701575344918","701575344918","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,0,0,-4,0,0,5000.00,5000.00,5000.00,"INFERIDO_NOMBRE","Gramo",250.000000,20.000000,"Lista 1: 5000.00000000",192.168.0.231,"","","",ACTUALIZAR_STOCK_PUM
"000053",95,"Borojó X500 gr","BOROJO KILO","53","53","53","01 FRUTAS Y VERDURAS","0101 FRUTAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,62.38,124,64,0,124,5150.00,10300.00,5150.00,"PLANILLA_PUM","Gramo",500.000000,10.300000,"Lista 1: 10300.00000000",192.168.0.231,"2026-06-16","30.00000000","7000.0000",ACTUALIZAR_STOCK
"019588",96,"Balú x500gr","BALU KILO","19588","19588","19588","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,163.94,327,177,0,327,1850.00,3700.00,1850.00,"PLANILLA_PUM","Gramo",500.000000,3.700000,"Lista 1: 3700.00000000",192.168.0.231,"2026-06-19","24.00000000","2083.3333",ACTUALIZAR_STOCK
"018168",97,"Champiñón Entero Bandeja Dayaco x250 gr","CHAMPIÑON ENTERO BANDEJA 250G","18168","7709990496727","18168","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,109,109,111,0,109,9000.00,9000.00,9000.00,"INFERIDO_NOMBRE","Gramo",250.000000,36.000000,"Lista 1: 9000.00000000",192.168.0.231,"2026-06-18","9.00000000","7000.0000",ACTUALIZAR_STOCK_PUM
"013101",98,"Ajo En Diente Paquete","AJO EN DIENTE PAQUETE","13101","614143268380","13101","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,0,0,-1,0,0,2900.00,2900.00,2900.00,"PRESTASHOP_EXISTENTE","Unidad",1.000000,2900.000000,"Lista 1: 2900.00000000",192.168.0.231,"2026-06-06","91.00000000","2200.0000",ACTUALIZAR_STOCK_PUM
"017760",99,"Cebolla Puerro 500 gr","CEBOLLA PUERRO KILO","17760","000017760","000017760","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,108.58,217,97,0,217,2150.00,4300.00,2150.00,"INFERIDO_NOMBRE","Gramo",500.000000,4.300000,"Lista 1: 4300.00000000",192.168.0.231,"2026-06-17","22.00000000","2727.2727",ACTUALIZAR_STOCK_PUM
"000027",100,"Raíz China En Bandeja","RAIZ CHINA BANDEJA","27","000027","000027","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,47,47,57,0,47,1900.00,1900.00,1900.00,"PRESTASHOP_EXISTENTE","Gramo",250.000000,7.600000,"Lista 1: 1900.00000000",192.168.0.231,"2026-06-19","20.00000000","1200.0000",ACTUALIZAR_STOCK_PUM
"021158",101,"Cebolla Larga Maya","CEBOLLA LARGA MALLA KILO","21158","000021158","000021158","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","KG",1.000000,141.34,141,192,0,141,6500.00,6500.00,6500.00,"PRESTASHOP_EXISTENTE","Gramo",888.888889,7.312500,"Lista 1: 6500.00000000",192.168.0.231,"2026-06-19","80.00000000","4500.0000",ACTUALIZAR_STOCK_PUM
"000060",102,"Mazorca Desgranada En Paquete X500 gr","MAZORCA DESGRANADA KILO","60","000060","000060","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,35.02,70,64,0,70,4500.00,9000.00,4500.00,"PLANILLA_PUM","Gramo",1000.000000,4.500000,"Lista 1: 9000.00000000",192.168.0.231,"2026-06-19","55.00000000","6000.0000",ACTUALIZAR_STOCK
"000037",104,"Cubios En Paquete","CUBIOS PAQUETE","37","000037","000037","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,182,182,175,0,182,1750.00,1750.00,1750.00,"PRESTASHOP_EXISTENTE","Gramo",200.000000,8.750000,"Lista 1: 1750.00000000",192.168.0.231,"2026-06-11","160.00000000","1200.0000",ACTUALIZAR_STOCK_PUM
"000125",105,"Papa Criolla Mini En Paquete 300g","PAPA CRIOLLA MINI PAQUETE","125","0000125","0000125","01 FRUTAS Y VERDURAS","0103 TUBERCULOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,107,107,129,0,107,3900.00,3900.00,3900.00,"PLANILLA_PUM","Gramo",2500.000000,1.560000,"Lista 1: 3900.00000000",192.168.0.231,"2026-06-19","70.00000000","2800.0000",ACTUALIZAR_STOCK
"019527",106,"Rábano Rojo Campo Fresh En Bandeja X300g","RABANO CAMPFRES BANDEJA 250G","19527","000019527","19527","01 FRUTAS Y VERDURAS","0106 PULPA DE FRUTA","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,41,41,41,0,41,4300.00,4300.00,4300.00,"INFERIDO_NOMBRE","Gramo",250.000000,17.200000,"Lista 1: 4300.00000000",192.168.0.231,"2026-06-17","20.00000000","2700.0000",ACTUALIZAR_PUM
"019524",109,"Rúgula Campo Fresh Bandeja X160 gr","RUGULA CAMPFRES BANDEJA 150G","19524","701575344789","701575344789","01 FRUTAS Y VERDURAS","0106 PULPA DE FRUTA","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,46,46,44,0,46,4900.00,4900.00,4900.00,"INFERIDO_NOMBRE","Gramo",150.000000,32.666667,"Lista 1: 4900.00000000",192.168.0.231,"2026-06-17","10.00000000","3000.0000",ACTUALIZAR_STOCK_PUM
"019526",110,"Acelga China Campo Fresh Bandeja X300 gr","ACELGA CHINA CAMPFRES BANDEJA 300G","19526","701575344833","701575344833","01 FRUTAS Y VERDURAS","0106 PULPA DE FRUTA","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,32,32,31,0,32,4900.00,4900.00,4900.00,"INFERIDO_NOMBRE","Gramo",300.000000,16.333333,"Lista 1: 4900.00000000",192.168.0.231,"2026-06-17","8.00000000","3000.0000",ACTUALIZAR_STOCK_PUM
"019518",112,"Espinaca Baby Campo Fresh Bandeja X200 gr","ESPINACA BABY CAMPFRES BANDEJA 200G","19518","000019518","19518","01 FRUTAS Y VERDURAS","0106 PULPA DE FRUTA","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,74,74,65,0,74,4900.00,4900.00,4900.00,"INFERIDO_NOMBRE","Gramo",200.000000,24.500000,"Lista 1: 4900.00000000",192.168.0.231,"2026-06-17","48.00000000","3000.0000",ACTUALIZAR_STOCK_PUM
"019517",113,"Mix de Zucchini Campo Fresh X500 gr","MIX DE ZUKINY 500G CAMPO FRES","19517","701575344901","701575344901","01 FRUTAS Y VERDURAS","0107 VEGETALES ORGANICOS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,0,0,0,0,0,3850.00,3850.00,3850.00,"PLANILLA_PUM","Gramo",500.000000,7.700000,"Lista 1: 3850.00000000",192.168.0.231,"","","",SIN_CAMBIO
"019520",114,"Cogollos Campo Fresh x300 gr","COGOLLITOS EURO CAMPFRES 300G","19520","701575344796","701575344796","01 FRUTAS Y VERDURAS","0106 PULPA DE FRUTA","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","BAN","BAN",1.000000,116,116,115,0,116,5500.00,5500.00,5500.00,"PLANILLA_PUM","Gramo",300.000000,18.333333,"Lista 1: 5500.00000000",192.168.0.231,"2026-06-17","40.00000000","3800.0000",ACTUALIZAR_STOCK
"000014",115,"Calabacín 500 gr","CALABAZIN KILO","14","000014","000014","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,611.34,1222,581,0,1222,850.00,1700.00,850.00,"PLANILLA_PUM","Gramo",1000.000000,0.850000,"Lista 1: 1700.00000000",192.168.0.231,"2026-06-18","152.00000000","1052.6316",ACTUALIZAR_STOCK
"011653",116,"Ahuyama Zapallo X500 gr","AHUYAMA SAPAYO PAQUETE","139","000011653","000011653","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","PAQ","PAQ",1.000000,0,0,926,0,0,1250.00,2900.00,2900.00,"PLANILLA_PUM","Gramo",1000.000000,2.900000,"Lista 1: 2900.00000000",192.168.0.231,"","","",ACTUALIZAR_STOCK_PRECIO_PUM
"012600",117,"Zucchini Amarillo X500 gr","ZUCCHINI VERDE KILO","27755","000012600","000012600","01 FRUTAS Y VERDURAS","0104 VERDURAS Y HORTALIZAS","FRVE FRUTAS Y VERDURAS","FRUV FRUTAS Y VERDURAS","POFU PORTAFOLIO FRUVER","Frutas y Verduras","","KG","500 G",0.500000,482.17,964,662,0,964,1150.00,2300.00,1150.00,"PLANILLA_PUM","Gramo",500.000000,2.300000,"Lista 1: 2300.00000000",192.168.0.231,"2026-06-19","95.00000000","1842.1053",ACTUALIZAR_STOCK
